491128_1482836241,1482838938,50505,120324,3229219,28908070,4,pc_web,名字里闹饥荒,来了
491128_1482836241,1482838944,49208,120326,3229219,21482926,3,pc_web,丶黑豆,太卡了
491128_1482836241,1482838947,49208,120326,3229219,6115140,4,android,通辽大哲哥,卡出粑粑
491128_1482836241,1482838962,49208,120326,3229219,3310530,16,pc_web,黑暗永恒,网管重启吧
491128_1482836241,1482838964,49208,120326,3229219,3310530,16,pc_web,黑暗永恒,卡成狗
491128_1482836241,1482838975,49208,120326,3229219,54457266,3,android,QE陡壁小钢炮,卡死
491128_1482836241,1482838977,49208,120326,3229219,39371254,4,android,X小熊X,乔来来
491128_1482836241,1482838977,49208,120326,3229219,35320856,8,pc_web,AbyssZoom,好卡啊
491128_1482836241,1482838979,49208,120326,3229219,54457266,3,android,QE陡壁小钢炮,房管
491128_1482836241,1482838979,49208,120326,3229219,48390700,5,pc_web,一起睡觉2016,？？
491128_1482836241,1482838987,49208,120326,3229219,50268368,5,android,沐风小泪,咋又重放
491128_1482836241,1482838989,49208,120326,3229219,3534158,6,pc_web,啦啦啦啦77,卡卡卡卡
491128_1482836241,1482838996,49208,120326,3229219,39371254,4,android,X小熊X,卡死了
491128_1482836241,1482838999,49208,120326,3229219,54457266,3,android,QE陡壁小钢炮,卡卡卡卡卡卡卡*
491128_1482836241,1482839006,47766,120327,3229219,20076264,6,pc_web,s西瓜s,[:疯][:疯][:疯][:疯][:疯][:疯][:疯]
491128_1482836241,1482839014,47766,120327,3229219,39598440,5,android,mr丶彭逗逗,正片来了？
491128_1482836241,1482839020,47766,120327,3229219,35320856,8,pc_web,AbyssZoom,[:骷髅]
491128_1482836241,1482839029,47766,120327,3229219,3534158,6,pc_web,啦啦啦啦77,画面卡的飞起。。
491128_1482836241,1482839063,46404,120329,3229219,50268368,5,android,沐风小泪,谁加群了，去说说
491128_1482836241,1482839066,46404,120329,3229219,6084882,7,android,姚娟,好激烈
491128_1482836241,1482839095,46400,120329,3229219,20076264,6,pc_web,s西瓜s,我在 反应
491128_1482836241,1482839104,46400,120329,3229219,40013900,3,pc_web,牛胖胖胖,G
491128_1482836241,1482839106,46400,120329,3229219,20076264,6,pc_web,s西瓜s,好像 小乔在外面
491128_1482836241,1482839108,46400,120329,3229219,28345770,6,pc_web,唐宋元明晴,。。。。。
491128_1482836241,1482839109,46400,120329,3229219,48390700,5,pc_web,一起睡觉2016,怎么不将海贼王了，专门来听的
491128_1482836241,1482839119,46400,120329,3229219,47601264,5,android,JIXX的圣盾,炸了
491128_1482836241,1482839121,46400,120329,3229219,3762990,6,pc_web,贝爷天团,人呢
491128_1482836241,1482839121,46400,120329,3229219,48390700,5,pc_web,一起睡觉2016,黑屏了 ？？
491128_1482836241,1482839125,46400,120330,3229219,47601264,5,android,JIXX的圣盾,我这里炸了
491128_1482836241,1482839127,46400,120330,3229219,3762990,6,pc_web,贝爷天团,我去
491128_1482836241,1482839131,46400,120330,3229219,20076264,6,pc_web,s西瓜s,我也炸了
491128_1482836241,1482839138,46400,120330,3229219,3762990,6,pc_web,贝爷天团,想骂人了
491128_1482836241,1482839138,46400,120330,3229219,48390700,5,pc_web,一起睡觉2016,我要听海贼王啊
491128_1482836241,1482839139,46400,120330,3229219,39044604,4,pc_web,老司机严肃出品,重启下
491128_1482836241,1482839142,46400,120330,3229219,25129644,5,pc_web,请叫我小乔丶,不好意思 大家等我一会
491128_1482836241,1482839145,46400,120330,3229219,25129644,5,pc_web,请叫我小乔丶,我马上弄好
491128_1482836241,1482839148,46400,120330,3229219,25129644,5,pc_web,请叫我小乔丶,抱歉了
491128_1482836241,1482839149,46400,120330,3229219,47601264,5,android,JIXX的圣盾,我滴个乖乖
491128_1482836241,1482839155,42914,120330,3229219,60429834,2,ipad,杰出的墙,我滴个乖乖
491128_1482836241,1482839161,42914,120330,3229219,31603548,6,pc_web,引战狗,xiao qiao ta ma si le
491128_1482836241,1482839163,42914,120330,3229219,48390700,5,pc_web,一起睡觉2016,讲海贼王吗？
491128_1482836241,1482839167,42914,120330,3229219,47601264,5,android,JIXX的圣盾,毛叠事
491128_1482836241,1482839183,42914,120330,3229219,31603548,6,pc_web,引战狗,xiao qiao ni ma si le
491128_1482836241,1482839187,36764,120329,3229219,37813702,4,pc_web,绝丶縁,引战狗这ID真适合你
491128_1482836241,1482839195,36764,120329,3229219,31603548,6,pc_web,引战狗,[:疯]
491128_1482836241,1482839202,36764,120329,3229219,31603548,6,pc_web,引战狗,[:可怜]
491128_1482836241,1482839217,36764,120329,3229219,21084558,5,ios,小蝎子麻麻,卡了吗
491128_1482836241,1482839231,36764,120329,3229219,21084558,5,ios,小蝎子麻麻,为啥一直在连接
491128_1482836241,1482839236,36764,120329,3229219,48390700,5,pc_web,一起睡觉2016,什么时候弄好啊
491128_1482836241,1482839253,35303,120329,3229219,48390700,5,pc_web,一起睡觉2016,免得浪费时间
